unit_id,video,contact_sheet,category_id,category,scene_type,question_type,question,gold_answer,model_answer,control_type,control_question,control_gold_answer,control_model_answer,control_pass,primary_label,secondary_label,evidence_note,confidence,question_or_key_problem
error-0198,GvWldUGLkVM_53_0_07_40_793_to_0_08_00_279.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0232.jpg,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,True/False,"[True/False] As the second car slides through the turn, the driver is steering the front wheels in the opposite direction of the turn itself.",True,False,entity,[Single-Choice] What surface is visible beneath the red vehicles? [Options] A) A sandy beach B) A grassy field C) A paved road D) A wooden bridge,C,C) A paved road,True,action_goal_binding,spatiotemporal_grounding,第二辆车横滑过弯时前轮明显朝弯道旋转方向的反向打舵，以修正车尾侧滑；回答 False 未识别漂移中的反打动作。,high,no
error-0199,srbQrg_NF5E_56_0_09_33_703_to_0_09_45_432.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0069.jpg,1,Object Permanence and Occlusion Tracking,Object-Centric,Single-Choice,"[Single-Choice] Between 00:08 and 00:10, the branches of the bare tree in the foreground pass in front of and briefly hide which feature? [Options] A) The highest mountain peak in the distance. B) A section of the road deep in the valley. C) A cluster of houses on the opposite hillside. D) The group of pine trees on the far right.",A,D,entity,[Single-Choice] Which object is visible along the roadside in the foreground? [Options] A) Red traffic cones B) Wooden picnic tables C) Metal streetlights D) White concrete barriers,D,D) White concrete barriers,True,spatiotemporal_grounding,perception_recognition,8–10 秒裸树枝条经过远处最高峰轮廓并短暂遮住峰顶，不是最右松树群；回答未对齐遮挡事件与背景对象。20-frame full-duration sheet 对瞬时覆盖采样有限。,low,no
error-0200,gmpJmdKiZQ8_33_0_06_51_311_to_0_07_16_202.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0169.jpg,2,Dynamic Spatial Relationships,Human-Centric,Multiple-Select,"[Multiple-Select] At the moment the woman in the blue shirt first interacts with the person in the wheelchair, which of these spatial statements are correct from the camera's perspective? (Select all that apply) [Options] A) A yellow, partially collapsed beach umbrella is visible behind the man in the black shirt. B) A large, blue inflatable slide is visible in the background to the left. C) The ocean is completely out of the frame. D) A pair of shoes is visible on the sand directly beside the blue lounge chair.","A,B",AB,entity,[Single-Choice] Which headwear is visible on the seated person near the blue-shirted woman? [Options] A) A bicycle helmet B) A straw sunhat C) A baseball cap D) A knit beanie,C,C) A baseball cap,True,protocol_or_parsing,,"模型输出 AB 与 gold A,B 表示完全相同的选项集合，仅分隔符格式不同；该条被计为错误是答案规范化/解析问题，并非空间推理失败。",high,yes
error-0201,Xg9VRoWYh0E_60_0_12_29_782_to_0_12_48_033.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0550.jpg,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] From the initial forward-facing viewpoint, the trolling motor is in front of the camera, but from the final viewpoint focused on the driver, the trolling motor is behind the camera.",False,True,action_event,[Single-Choice] Does the tree-covered shoreline on the left appear before or after the man in the blue cap is shown holding the steering wheel? [Options] A) After B) At the same moment C) Before D) One event is not visible,C,A,False,perspective_reference_frame,perception_recognition,相机末段转向驾驶员并不使固定于船体前部的拖钓马达越过相机到后方；回答把视线旋转误作物体位置反转。,medium,no
error-0202,Z0lkr3AQ8Xk_21_0_02_21_820_to_0_02_33_070.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0249.jpg,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] Based on the silver car's final trajectory after swerving across the lane divider, what was its immediate spatial objective?
[Options]
A) To make a U-turn.
B) To pull over on the left shoulder.
C) To turn right at the upcoming intersection.
D) To overtake the black car.",A,C) To turn right at the upcoming intersection.,action_event,"[Single-Choice] Near the start of the event, what is the black car doing? [Options] A) Turning left B) Stopping at the roadside C) Driving straight ahead D) Reversing backward",C,C) Driving straight ahead,True,action_goal_binding,spatiotemporal_grounding,银车跨越分道线后的弧形轨迹回绕原行驶方向，直接目标是掉头；回答将其绑定为驶向尚未到达的右转路口。,high,no
error-0203,cCzDa3zWdjo_39_0_09_15_933_to_0_09_26_600.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0225.jpg,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] At the end of the video, the rider points with her left hand across her body. Based on this gesture and the layout of the field, what is she most likely indicating to the person filming? [Options] A) The direction she and the horse will go next. B) The location of an obstacle off-screen to the camera's left. C) An obstacle located to the right from the camera's perspective. D) That she is finished with the exercise.",C,B) The location of an obstacle off-screen to the camera's left.,action_event,"[Single-Choice] When the rider is in the middle of the field, what is the horse doing? [Options] A) Trotting across the grass B) Jumping over a log C) Standing beside a barrel D) Eating grass from the ground",A,A) Trotting across the grass,True,perspective_reference_frame,action_goal_binding,骑手末尾用左手跨过身体指向画面右侧障碍区域，意在提示摄影者该处障碍；回答将画面方向反转为左侧。,high,no
error-0204,ZkJgqKAYywE_22_0_04_13_439_to_0_04_23_800.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0160.jpg,2,Dynamic Spatial Relationships,Object-Centric,Single-Choice,"[Single-Choice] As the camera pans right, how does the perceived spatial relationship between the small arched section of the track and the large white-tarped structure change? [Options] A) The arched section moves from being below the white structure to being above it. B) The arched section moves from being to the right of the white structure to being directly in front of it. C) The white structure moves from being behind the arched section to being beside it. D) The arched section and the white structure maintain a fixed side-by-side position.",A,B,action_event,"[Single-Choice] Near the end, what is the camera view passing alongside? [Options] A) A row of parked cars B) A wooden roller coaster framework C) A water slide tower D) A chain-link fence line",B,D) A chain-link fence line,False,perspective_reference_frame,spatiotemporal_grounding,右摇过程中小拱轨相对大白篷结构的投影由下方向上方变化；回答误述为由右侧到正前。,medium,no
error-0205,HlPI1M9yYgM_27_0_04_48_766_to_0_05_05_233.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0122.jpg,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] As the camera pans from looking at the passenger seat toward the dashboard, which object appears to move from the right side of the visual field to the left? [Options] A) The passenger-side door handle. B) The gear shift. C) The rearview mirror. D) The passenger headrest.",C,B) The gear shift.,entity,[Single-Choice] Which object is visible between the front seats? [Options] A) A cup holder B) A laptop C) A bicycle helmet D) A coffee mug,A,A) A cup holder,True,perspective_reference_frame,spatiotemporal_grounding,从副驾座椅摇向仪表台时后视镜由视野右侧移到左侧；回答 gear shift 未跟踪题定对象的画面位移。,medium,no
error-0206,U_77ItXKYDs_29_0_05_43_933_to_0_05_54_033.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0126.jpg,2,Dynamic Spatial Relationships,Human-Centric,Multiple-Select,"[Multiple-Select] At the end of the video, the woman brings both hands down to adjust the bottom of the shirt. Which of the following spatial relationships change during this specific action? (Select all that apply) [Options] A) The distance between her right hand and her left hand. B) The distance between her left hand and the red mug. C) The orientation of the paintbrush relative to the table surface. D) The position of the green foam sheet relative to the table.","A,B,C",A) The distance between her right hand and her left hand.,simple_relation,"[Single-Choice] Relative to the green foam sheet, where is the red mug located? [Options] A) To its left B) To its right C) Directly above it D) Under it",A,A) To its left,True,spatiotemporal_grounding,perception_recognition,整理衣摆时双手间距、左手到红杯距离及画笔相对桌面朝向均改变；回答仅选 A，遗漏 B、C。,medium,no
error-0207,lJ98a0Owtuo_34_0_06_48_174_to_0_06_59_652.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0497.jpg,5,Object Deformation and State Transition,Object-Centric,True/False,[True/False] The peak height of the wave's crest remains consistent as it travels from the left side of the frame to the right.,False,True,entity,[Single-Choice] Which feature is visible on the ocean surface near the breaking water? [Options] A) Red buoy B) Wooden pier C) Lone surfer D) White foam,D,D) White foam,True,perception_recognition,spatiotemporal_grounding,浪峰由左向右传播时高度和陡峭程度持续变化，并非保持恒定；回答 True 未识别波形形变。,high,no
error-0208,HjDY6bjj5Ic_33_0_06_07_567_to_0_06_25_384.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0332.jpg,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,True/False,"[True/False] At the 15-second mark, the car is turning. If it were to continue moving along this exact curved trajectory, it would eventually collide with the large dirt mound located at the top of the screen at the start of the video.",True,False,simple_relation,"[Single-Choice] At the beginning, where is the small red-and-white car relative to the large dirt mound? [Options] A) Below the mound B) Above the mound C) Level with the mound D) Hidden behind the mound",A,B) Above the mound,False,physical_prediction_counterfactual,spatiotemporal_grounding,15 秒遥控车正沿弧线朝开头画面上方的大土堆回转，若保持曲率会与其路径相交；回答 False 未延长弯曲轨迹。,medium,no
