scope_item_id,question_text_cn,rater_1_status,rater_1_primary,rater_2_status,rater_2_primary,dual_rater_consensus,primary_dimension_consensus,rater_1_reason_cn,rater_2_reason_cn
scope-0424,男子手中的橙色绳索是否逐渐展开？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问橙色绳索是否由收拢状态逐渐展开,对“男子手中的橙色绳索是否逐渐展开？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0425,男子先调整车架还是先转动后轮？,supporting_operation,C5_deformation_state,supporting_operation,C3_action_intent,both_covered_with_support,DISAGREEMENT,询问调整车架与转动后轮的操作顺序,对“男子先调整车架还是先转动后轮？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0426,镜头校色切换发生在无人机出现之前还是之后？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是镜头校色切换与无人机出现的编辑顺序,对“镜头校色切换发生在无人机出现之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0427,男子先用剪刀接触肉块还是先放下肉块？,supporting_operation,C3_action_intent,supporting_operation,C3_action_intent,both_covered_with_support,C3_action_intent,询问工具接触与放下肉块的操作顺序,对“男子先用剪刀接触肉块还是先放下肉块？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0428,摔倒发生在越过栏杆之前还是之后？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问摔倒与越过栏杆两个空间动作的关系,对“摔倒发生在越过栏杆之前还是之后？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0429,镜头先展示设备控制盒还是汽车发动机舱？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较控制盒与发动机舱的镜头展示顺序,对“镜头先展示设备控制盒还是汽车发动机舱？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0430,车顶收起后驾驶者是否持续可见？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,追踪车顶收起后驾驶者是否持续可见,对“车顶收起后驾驶者是否持续可见？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。；同时还需识别形变、开合或组装状态。
scope-0431,第一视角所在载具在水面上是否持续前进？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,采用第一视角判断载具在水面上的持续前进,对“第一视角所在载具在水面上是否持续前进？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0432,天花板上哪一部分已经缺失？,supporting_operation,C5_deformation_state,directly_in_scope,C5_deformation_state,both_covered_with_support,C5_deformation_state,识别天花板结构中缺失的部分,对“天花板上哪一部分已经缺失？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0433,讲解者移动手势的直接目标是展示哪个船内区域？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,直接询问讲解手势要展示的船内区域,对“讲解者移动手势的直接目标是展示哪个船内区域？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0434,男子抱着多双鞋从地面起身后走向哪里？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问人物携带鞋起身后的空间去向,对“男子抱着多双鞋从地面起身后走向哪里？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0435,飞行器是否完成了明显的滚转？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问飞行器是否完成滚转姿态变化,对“飞行器是否完成了明显的滚转？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0436,她是否始终面向水面操作？,supporting_operation,C3_action_intent,directly_in_scope,C2_dynamic_spatial,both_covered_with_support,DISAGREEMENT,追踪女子操作时相对水面的主体朝向,对“她是否始终面向水面操作？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0437,海鸟是否从海面上方飞到船旁？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问海鸟由海面上方飞到船旁的轨迹,对“海鸟是否从海面上方飞到船旁？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0438,钩针操作后蓝色橡皮筋结构如何变化？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问钩针操作导致的橡皮筋结构变化,对“钩针操作后蓝色橡皮筋结构如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0439,领先车辆位于赛道哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问领先车辆相对赛道的静态侧向位置,对“领先车辆位于赛道哪一侧？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0440,从后座看驾驶员位于观察者哪一侧？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,明确从后座观察者视角判断驾驶员方位,对“从后座看驾驶员位于观察者哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0441,鱼相对皮划艇船头位于哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问鱼相对皮划艇船头的静态侧向位置,对“鱼相对皮划艇船头位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0442,手指接近灯口时灯的状态是否改变？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问手指接近灯口时是否触发灯状态改变,对“手指接近灯口时灯的状态是否改变？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0443,车辆最终是否朝向相机？,directly_in_scope,C6_reference_frame,supporting_operation,C6_reference_frame,both_covered_with_support,C6_reference_frame,询问车辆最终是否朝向相机,对“车辆最终是否朝向相机？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0444,无人机飞过时位于高楼上方吗？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问飞行中的无人机与高楼的上下关系,对“无人机飞过时位于高楼上方吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0445,男子先展示车身外壳还是先展示开孔细节？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,只比较车身外壳与开孔细节的镜头展示顺序,对“男子先展示车身外壳还是先展示开孔细节？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0446,车顶开始移动发生在车辆进入弯道之前还是之后？,directly_in_scope,C5_deformation_state,supporting_operation,C5_deformation_state,both_covered_with_support,C5_deformation_state,询问车顶开始改变状态与车辆入弯的关系,对“车顶开始移动发生在车辆进入弯道之前还是之后？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0447,天花板缺口相对吊灯位于哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问天花板缺口与吊灯的静态侧向关系,对“天花板缺口相对吊灯位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0448,戴帽男子坐在最初出现的老人哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问两名坐着人物的静态侧向关系,对“戴帽男子坐在最初出现的老人哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0449,摩托车在片段末尾向道路哪一侧偏转？,directly_in_scope,C2_dynamic_spatial,supporting_operation,C6_reference_frame,both_covered_with_support,DISAGREEMENT,询问摩托车末段向道路哪侧偏转,对“摩托车在片段末尾向道路哪一侧偏转？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0450,包装盒位于黑色桌子的哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问包装盒与桌子的静态侧向关系,对“包装盒位于黑色桌子的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0451,镜头前进时两侧店铺的相对位置如何变化？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,询问镜头前进时两侧店铺在观察者参考系中的变化,对“镜头前进时两侧店铺的相对位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
